ZIP Code;City;State;Metro;County;House type;Date;Rental value;Price unit
80304;Boulder;CO;Boulder;Boulder County;House with 2 bedrooms;2019-12;2.05263157894737;Per square meter
80304;Boulder;CO;Boulder;Boulder County;House with 2 bedrooms;2019-09;2.16018884497145;Per square meter
80138;Parker;CO;Denver-Aurora-Lakewood;Douglas County;House with 2 bedrooms;2019-06;1.51015128393393;Per square meter
80123;Denver;CO;Denver-Aurora-Lakewood;Denver County;House with 3 bedrooms;2018-08;1.47991235822654;Per square meter
81611;Aspen;CO;Glenwood Springs;Pitkin County;House with 2 bedrooms;2019-07;11.2971823498139;Per square meter
80015;Aurora;CO;Denver-Aurora-Lakewood;Arapahoe County;Single Family Residential home.;2012-05;1595.0;Whole house
80015;Aurora;CO;Denver-Aurora-Lakewood;Arapahoe County;Single Family Residential home.;2012-06;1695.0;Whole house
80015;Aurora;CO;Denver-Aurora-Lakewood;Arapahoe County;Single Family Residential home.;2013-08;1795.0;Whole house
80015;Aurora;CO;Denver-Aurora-Lakewood;Arapahoe County;Single Family Residential home.;2013-05;1697.5;Whole house
80525;Fort Collins;CO;Fort Collins;Larimer County;Single Family Residential home.;2015-10;1695.0;Whole house
80206;Denver;CO;Denver-Aurora-Lakewood;Denver County;House with 1 bedroom;2018-09;1729.0;Whole house
80206;Denver;CO;Denver-Aurora-Lakewood;Denver County;House with 1 bedroom;2018-06;1711.0;Whole house
80226;Lakewood;CO;Denver-Aurora-Lakewood;Jefferson County;House with 1 bedroom;2017-12;1480.0;Whole house
80226;Lakewood;CO;Denver-Aurora-Lakewood;Jefferson County;House with 1 bedroom;2019-01;1418.5;Whole house
80226;Lakewood;CO;Denver-Aurora-Lakewood;Jefferson County;House with 1 bedroom;2019-07;1489.0;Whole house
80226;Lakewood;CO;Denver-Aurora-Lakewood;Jefferson County;House with 1 bedroom;2019-08;1495.5;Whole house
80503;Longmont;CO;Boulder;Boulder County;House with 1 bedroom;2017-05;1358.0;Whole house
80010;Aurora;CO;Denver-Aurora-Lakewood;Arapahoe County;House with 1 bedroom;2017-12;877.5;Whole house
80010;Aurora;CO;Denver-Aurora-Lakewood;Arapahoe County;House with 1 bedroom;2017-01;861.0;Whole house
80027;Louisville;CO;Boulder;Boulder County;House with 1 bedroom;2019-03;1575.0;Whole house
80027;Louisville;CO;Boulder;Boulder County;House with 1 bedroom;2019-08;1598.0;Whole house
80017;Aurora;CO;Denver-Aurora-Lakewood;Arapahoe County;House with 1 bedroom;2017-02;1032.5;Whole house
80017;Aurora;CO;Denver-Aurora-Lakewood;Arapahoe County;House with 1 bedroom;2017-06;1045.0;Whole house
80111;Greenwood Village;CO;Denver-Aurora-Lakewood;Arapahoe County;House with 1 bedroom;2017-10;1434.0;Whole house
80111;Greenwood Village;CO;Denver-Aurora-Lakewood;Arapahoe County;House with 1 bedroom;2016-08;1380.0;Whole house
80111;Greenwood Village;CO;Denver-Aurora-Lakewood;Arapahoe County;House with 1 bedroom;2018-09;1472.0;Whole house
80111;Greenwood Village;CO;Denver-Aurora-Lakewood;Arapahoe County;House with 1 bedroom;2017-09;1409.0;Whole house
80237;Denver;CO;Denver-Aurora-Lakewood;Denver County;House with 1 bedroom;2014-07;1187.0;Whole house
80237;Denver;CO;Denver-Aurora-Lakewood;Denver County;House with 1 bedroom;2014-03;1067.0;Whole house
80218;Denver;CO;Denver-Aurora-Lakewood;Denver County;House with 1 bedroom;2017-10;1225.0;Whole house
80218;Denver;CO;Denver-Aurora-Lakewood;Denver County;House with 1 bedroom;2015-04;1047.5;Whole house
80218;Denver;CO;Denver-Aurora-Lakewood;Denver County;House with 1 bedroom;2017-08;1205.0;Whole house
80122;Centennial;CO;Denver-Aurora-Lakewood;Arapahoe County;House with 1 bedroom;2019-05;1579.5;Whole house
80302;Boulder;CO;Boulder;Boulder County;House with 1 bedroom;2018-03;1480.0;Whole house
80302;Boulder;CO;Boulder;Boulder County;House with 1 bedroom;2019-02;1450.0;Whole house
80301;Boulder;CO;Boulder;Boulder County;House with 1 bedroom;2016-04;1660.0;Whole house
80301;Boulder;CO;Boulder;Boulder County;House with 1 bedroom;2016-06;1586.0;Whole house
80210;Denver;CO;Denver-Aurora-Lakewood;Denver County;House with 1 bedroom;2018-08;1520.0;Whole house
80210;Denver;CO;Denver-Aurora-Lakewood;Denver County;House with 1 bedroom;2019-08;1632.5;Whole house
80127;Ken Caryl;CO;Denver-Aurora-Lakewood;Jefferson County;House with 1 bedroom;2019-12;1320.0;Whole house
80231;Denver;CO;Denver-Aurora-Lakewood;Denver County;House with 1 bedroom;2019-12;1223.0;Whole house
80205;Denver;CO;Denver-Aurora-Lakewood;Denver County;House with 1 bedroom;2015-11;1510.0;Whole house
80205;Denver;CO;Denver-Aurora-Lakewood;Denver County;House with 1 bedroom;2016-05;1640.0;Whole house
80205;Denver;CO;Denver-Aurora-Lakewood;Denver County;House with 1 bedroom;2018-02;1632.5;Whole house
80205;Denver;CO;Denver-Aurora-Lakewood;Denver County;House with 1 bedroom;2018-10;1645.5;Whole house
80909;Colorado Springs;CO;Colorado Springs;El Paso County;House with 1 bedroom;2019-10;899.0;Whole house
80227;Lakewood;CO;Denver-Aurora-Lakewood;Jefferson County;House with 1 bedroom;2019-01;1290.0;Whole house
80227;Lakewood;CO;Denver-Aurora-Lakewood;Jefferson County;House with 1 bedroom;2019-07;1362.0;Whole house
80021;Westminster;CO;Denver-Aurora-Lakewood;Adams County;House with 1 bedroom;2019-01;1455.0;Whole house
80203;Denver;CO;Denver-Aurora-Lakewood;Denver County;House with 1 bedroom;2015-05;1316.5;Whole house
80203;Denver;CO;Denver-Aurora-Lakewood;Denver County;House with 1 bedroom;2015-06;1300.0;Whole house
80203;Denver;CO;Denver-Aurora-Lakewood;Denver County;House with 1 bedroom;2019-12;1637.5;Whole house
80204;Denver;CO;Denver-Aurora-Lakewood;Denver County;House with 1 bedroom;2017-12;1830.0;Whole house
80204;Denver;CO;Denver-Aurora-Lakewood;Denver County;House with 1 bedroom;2019-08;2025.0;Whole house
80247;Denver;CO;Denver-Aurora-Lakewood;Denver County;House with 1 bedroom;2018-02;1289.0;Whole house
80247;Denver;CO;Denver-Aurora-Lakewood;Denver County;House with 1 bedroom;2018-10;1269.0;Whole house
80247;Denver;CO;Denver-Aurora-Lakewood;Denver County;House with 1 bedroom;2017-09;1319.5;Whole house
80247;Denver;CO;Denver-Aurora-Lakewood;Denver County;House with 1 bedroom;2019-12;1355.0;Whole house
80112;Centennial;CO;Denver-Aurora-Lakewood;Arapahoe County;House with 1 bedroom;2019-07;1535.0;Whole house
80525;Fort Collins;CO;Fort Collins;Larimer County;House with 1 bedroom;2018-02;1397.0;Whole house
80525;Fort Collins;CO;Fort Collins;Larimer County;House with 1 bedroom;2019-03;1340.0;Whole house
80525;Fort Collins;CO;Fort Collins;Larimer County;House with 1 bedroom;2019-08;1379.0;Whole house
80211;Denver;CO;Denver-Aurora-Lakewood;Denver County;Studio;2019-11;1552.5;Whole house
80211;Denver;CO;Denver-Aurora-Lakewood;Denver County;Studio;2019-10;1522.0;Whole house
80205;Denver;CO;Denver-Aurora-Lakewood;Denver County;Studio;2019-10;1670.0;Whole house
80205;Denver;CO;Denver-Aurora-Lakewood;Denver County;Studio;2019-07;1640.0;Whole house
80203;Denver;CO;Denver-Aurora-Lakewood;Denver County;Studio;2019-08;1195.5;Whole house
80204;Denver;CO;Denver-Aurora-Lakewood;Denver County;Studio;2018-06;1480.0;Whole house
80204;Denver;CO;Denver-Aurora-Lakewood;Denver County;Studio;2019-03;1387.5;Whole house
80112;Centennial;CO;Denver-Aurora-Lakewood;Arapahoe County;Studio;2018-12;1440.0;Whole house
80013;Aurora;CO;Denver-Aurora-Lakewood;Arapahoe County;House with 1 bedroom;2019-10;1150.0;Whole house
80218;Denver;CO;Denver-Aurora-Lakewood;Denver County;Studio;2017-08;957.5;Whole house
80216;Denver;CO;Denver-Aurora-Lakewood;Denver County;Studio;2018-12;1390.0;Whole house
80216;Denver;CO;Denver-Aurora-Lakewood;Denver County;Studio;2019-07;1485.0;Whole house
80233;Northglenn;CO;Denver-Aurora-Lakewood;Adams County;House with 1 bedroom;2017-09;1239.0;Whole house
80209;Denver;CO;Denver-Aurora-Lakewood;Denver County;House with 1 bedroom;2017-06;2.30894308943089;Per square meter
80128;Ken Caryl;CO;Denver-Aurora-Lakewood;Jefferson County;House with 1 bedroom;2019-04;1.81829896907216;Per square meter
80920;Colorado Springs;CO;Colorado Springs;El Paso County;House with 1 bedroom;2018-09;1.92063492063492;Per square meter
80920;Colorado Springs;CO;Colorado Springs;El Paso County;House with 1 bedroom;2019-12;1.72831632653061;Per square meter
80226;Lakewood;CO;Denver-Aurora-Lakewood;Jefferson County;House with 1 bedroom;2018-02;1.73472222222222;Per square meter
80226;Lakewood;CO;Denver-Aurora-Lakewood;Jefferson County;House with 1 bedroom;2019-11;2.0551724137931;Per square meter
80503;Longmont;CO;Boulder;Boulder County;House with 1 bedroom;2018-11;1.87721776627857;Per square meter
80503;Longmont;CO;Boulder;Boulder County;House with 1 bedroom;2017-04;1.82011331444759;Per square meter
80503;Longmont;CO;Boulder;Boulder County;House with 1 bedroom;2019-06;1.96585365853659;Per square meter
80010;Aurora;CO;Denver-Aurora-Lakewood;Arapahoe County;House with 1 bedroom;2018-08;1.48076923076923;Per square meter
80027;Louisville;CO;Boulder;Boulder County;House with 1 bedroom;2018-02;1.84297520661157;Per square meter
80017;Aurora;CO;Denver-Aurora-Lakewood;Arapahoe County;House with 1 bedroom;2017-09;1.50864381520119;Per square meter
80202;Denver;CO;Denver-Aurora-Lakewood;Denver County;House with 1 bedroom;2019-07;2.56283625163121;Per square meter
80111;Greenwood Village;CO;Denver-Aurora-Lakewood;Arapahoe County;House with 1 bedroom;2017-10;1.76056338028169;Per square meter
80111;Greenwood Village;CO;Denver-Aurora-Lakewood;Arapahoe County;House with 1 bedroom;2016-11;1.6046511627907;Per square meter
80111;Greenwood Village;CO;Denver-Aurora-Lakewood;Arapahoe County;House with 1 bedroom;2018-06;1.87193710672628;Per square meter
80239;Denver;CO;Denver-Aurora-Lakewood;Denver County;House with 1 bedroom;2019-10;2.05150963295439;Per square meter
80260;Thornton;CO;Denver-Aurora-Lakewood;Adams County;House with 1 bedroom;2019-01;2.2;Per square meter
80214;Lakewood;CO;Denver-Aurora-Lakewood;Jefferson County;House with 1 bedroom;2019-12;2.00047729618163;Per square meter
80218;Denver;CO;Denver-Aurora-Lakewood;Denver County;House with 1 bedroom;2015-11;1.91645962732919;Per square meter
80218;Denver;CO;Denver-Aurora-Lakewood;Denver County;House with 1 bedroom;2015-03;1.77053824362606;Per square meter
80218;Denver;CO;Denver-Aurora-Lakewood;Denver County;House with 1 bedroom;2017-11;2.08333333333333;Per square meter
80218;Denver;CO;Denver-Aurora-Lakewood;Denver County;House with 1 bedroom;2017-02;2.0234375;Per square meter
80033;Wheat Ridge;CO;Denver-Aurora-Lakewood;Jefferson County;House with 1 bedroom;2019-10;2.09065934065934;Per square meter
80302;Boulder;CO;Boulder;Boulder County;House with 1 bedroom;2019-12;2.9;Per square meter
80302;Boulder;CO;Boulder;Boulder County;House with 1 bedroom;2019-05;2.78766310794781;Per square meter
80301;Boulder;CO;Boulder;Boulder County;House with 1 bedroom;2017-03;2.16361003861004;Per square meter
80301;Boulder;CO;Boulder;Boulder County;House with 1 bedroom;2019-07;2.4735462678222;Per square meter
80241;Thornton;CO;Denver-Aurora-Lakewood;Adams County;House with 1 bedroom;2018-07;1.71635883905013;Per square meter
80304;Boulder;CO;Boulder;Boulder County;House with 1 bedroom;2017-11;2.5314465408805;Per square meter
80233;Northglenn;CO;Denver-Aurora-Lakewood;Adams County;House with 2 bedrooms;2019-10;1.53046953046953;Per square meter
80011;Aurora;CO;Denver-Aurora-Lakewood;Arapahoe County;House with 2 bedrooms;2018-07;1.83566433566434;Per square meter
80011;Aurora;CO;Denver-Aurora-Lakewood;Arapahoe County;House with 2 bedrooms;2019-04;1.56500298864316;Per square meter
80210;Denver;CO;Denver-Aurora-Lakewood;Denver County;House with 2 bedrooms;2017-11;1.87604057555543;Per square meter
80220;Denver;CO;Denver-Aurora-Lakewood;Denver County;House with 2 bedrooms;2019-02;1.94444444444444;Per square meter
80127;Ken Caryl;CO;Denver-Aurora-Lakewood;Jefferson County;House with 2 bedrooms;2019-07;1.68747232803702;Per square meter
80231;Denver;CO;Denver-Aurora-Lakewood;Denver County;House with 2 bedrooms;2015-12;1.25832969048203;Per square meter
80231;Denver;CO;Denver-Aurora-Lakewood;Denver County;House with 2 bedrooms;2015-09;1.24666666666667;Per square meter
80231;Denver;CO;Denver-Aurora-Lakewood;Denver County;House with 2 bedrooms;2018-02;1.39830300049188;Per square meter
80231;Denver;CO;Denver-Aurora-Lakewood;Denver County;House with 2 bedrooms;2018-01;1.33660013700336;Per square meter
80231;Denver;CO;Denver-Aurora-Lakewood;Denver County;House with 2 bedrooms;2018-10;1.4065335753176;Per square meter
80231;Denver;CO;Denver-Aurora-Lakewood;Denver County;House with 2 bedrooms;2017-04;1.39425587467363;Per square meter
80538;Loveland;CO;Fort Collins;Larimer County;House with 2 bedrooms;2018-05;1.35539277844467;Per square meter
80020;Broomfield;CO;Denver-Aurora-Lakewood;Broomfield County;House with 2 bedrooms;2017-11;1.4690635451505;Per square meter
80020;Broomfield;CO;Denver-Aurora-Lakewood;Broomfield County;House with 2 bedrooms;2019-08;1.65365853658537;Per square meter
80918;Colorado Springs;CO;Colorado Springs;El Paso County;House with 2 bedrooms;2019-04;1.39105339105339;Per square meter
80012;Aurora;CO;Denver-Aurora-Lakewood;Arapahoe County;House with 2 bedrooms;2016-07;1.41951219512195;Per square meter
80012;Aurora;CO;Denver-Aurora-Lakewood;Arapahoe County;House with 2 bedrooms;2016-08;1.38992437603549;Per square meter
80012;Aurora;CO;Denver-Aurora-Lakewood;Arapahoe County;House with 2 bedrooms;2017-02;1.37125;Per square meter
80012;Aurora;CO;Denver-Aurora-Lakewood;Arapahoe County;House with 2 bedrooms;2017-06;1.46604938271605;Per square meter
80229;Thornton;CO;Denver-Aurora-Lakewood;Adams County;House with 2 bedrooms;2017-11;1.36775403197683;Per square meter
80229;Thornton;CO;Denver-Aurora-Lakewood;Adams County;House with 2 bedrooms;2019-09;1.57625825724655;Per square meter
80205;Denver;CO;Denver-Aurora-Lakewood;Denver County;House with 2 bedrooms;2016-08;1.8692170784707;Per square meter
80205;Denver;CO;Denver-Aurora-Lakewood;Denver County;House with 2 bedrooms;2014-01;1.59471649484536;Per square meter
80205;Denver;CO;Denver-Aurora-Lakewood;Denver County;House with 2 bedrooms;2016-12;1.82348650619985;Per square meter
80205;Denver;CO;Denver-Aurora-Lakewood;Denver County;House with 2 bedrooms;2019-06;2.33738074588031;Per square meter
80227;Lakewood;CO;Denver-Aurora-Lakewood;Jefferson County;House with 2 bedrooms;2013-10;1.15210908276017;Per square meter
80227;Lakewood;CO;Denver-Aurora-Lakewood;Jefferson County;House with 2 bedrooms;2018-02;1.49332061068702;Per square meter
80227;Lakewood;CO;Denver-Aurora-Lakewood;Jefferson County;House with 2 bedrooms;2018-10;1.53366336633663;Per square meter
80203;Denver;CO;Denver-Aurora-Lakewood;Denver County;House with 2 bedrooms;2012-11;1.54225786551511;Per square meter
80203;Denver;CO;Denver-Aurora-Lakewood;Denver County;House with 2 bedrooms;2018-02;1.91518467852257;Per square meter
80203;Denver;CO;Denver-Aurora-Lakewood;Denver County;House with 2 bedrooms;2018-05;1.91795665634675;Per square meter
80203;Denver;CO;Denver-Aurora-Lakewood;Denver County;House with 2 bedrooms;2013-03;1.55097087378641;Per square meter
80203;Denver;CO;Denver-Aurora-Lakewood;Denver County;House with 2 bedrooms;2014-12;1.800741600723;Per square meter
80203;Denver;CO;Denver-Aurora-Lakewood;Denver County;House with 2 bedrooms;2014-03;1.5418684618365;Per square meter
80126;Highlands Ranch;CO;Denver-Aurora-Lakewood;Douglas County;House with 2 bedrooms;2019-05;1.5715667311412;Per square meter
80247;Denver;CO;Denver-Aurora-Lakewood;Denver County;House with 2 bedrooms;2014-05;1.19233179789251;Per square meter
80247;Denver;CO;Denver-Aurora-Lakewood;Denver County;House with 2 bedrooms;2016-12;1.20182648401826;Per square meter
80247;Denver;CO;Denver-Aurora-Lakewood;Denver County;House with 2 bedrooms;2018-09;1.50568181818182;Per square meter
80234;Westminster;CO;Denver-Aurora-Lakewood;Adams County;House with 1 bedroom;2018-09;1.82123655913978;Per square meter
80234;Westminster;CO;Denver-Aurora-Lakewood;Adams County;House with 1 bedroom;2017-02;1.61194029850746;Per square meter
80129;Highlands Ranch;CO;Denver-Aurora-Lakewood;Douglas County;House with 1 bedroom;2018-10;1.90042942734449;Per square meter
80129;Highlands Ranch;CO;Denver-Aurora-Lakewood;Douglas County;House with 1 bedroom;2017-08;1.85119047619048;Per square meter
80222;Denver;CO;Denver-Aurora-Lakewood;Denver County;House with 1 bedroom;2018-11;1.89255189255189;Per square meter
80113;Englewood;CO;Denver-Aurora-Lakewood;Arapahoe County;House with 1 bedroom;2019-06;1.921875;Per square meter
80110;Englewood;CO;Denver-Aurora-Lakewood;Arapahoe County;House with 1 bedroom;2018-03;1.84351902245475;Per square meter
80238;Denver;CO;Denver-Aurora-Lakewood;Denver County;House with 1 bedroom;2019-02;2.25563909774436;Per square meter
80023;Broomfield;CO;Denver-Aurora-Lakewood;Broomfield County;House with 1 bedroom;2018-04;1.74127786055752;Per square meter
80124;Lone Tree;CO;Denver-Aurora-Lakewood;Douglas County;House with 1 bedroom;2017-12;1.85018673466843;Per square meter
80124;Lone Tree;CO;Denver-Aurora-Lakewood;Douglas County;House with 1 bedroom;2019-05;1.97073170731707;Per square meter
80215;Lakewood;CO;Denver-Aurora-Lakewood;Jefferson County;House with 1 bedroom;2019-02;2.27692307692308;Per square meter
80215;Lakewood;CO;Denver-Aurora-Lakewood;Jefferson County;House with 1 bedroom;2019-08;2.30623055549781;Per square meter
80232;Lakewood;CO;Denver-Aurora-Lakewood;Jefferson County;House with 1 bedroom;2019-10;1.83642857142857;Per square meter
80232;Lakewood;CO;Denver-Aurora-Lakewood;Jefferson County;House with 1 bedroom;2019-08;1.78047619047619;Per square meter
80002;Arvada;CO;Denver-Aurora-Lakewood;Jefferson County;House with 1 bedroom;2018-08;2.01090176561204;Per square meter
80002;Arvada;CO;Denver-Aurora-Lakewood;Jefferson County;House with 1 bedroom;2019-07;2.07887700534759;Per square meter
80002;Arvada;CO;Denver-Aurora-Lakewood;Jefferson County;House with 1 bedroom;2019-09;2.13399503722084;Per square meter
80224;Denver;CO;Denver-Aurora-Lakewood;Denver County;House with 1 bedroom;2019-12;1.59111111111111;Per square meter
80246;Denver;CO;Denver-Aurora-Lakewood;Denver County;House with 1 bedroom;2018-05;1.90497108958474;Per square meter
